Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_E,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_Pa,Meas_Tair,Meas_Tleaf,Meas_Fan_speed,Meas_CO2_s,Meas_H2O_r,Meas_H2O_s,Meas_CO2_r,f
2024-03-06-1304_logdata_lvl3,group3,"13:30:39 lvl3_trt, 13:30:40 lvl3_trt",1,Heated,2,1709757227,90,2024-03-06,13:33:47,0.00107177,1.07176898,0.27435916,319.1648652,270.2033035,0.01938772,33.26020482,7.6977538,0.38104929,4.74539313,0.77071932,NA,0.27435916,12.77199757,1.61089616,0.56283697,699.9951333,87.97356,32.63758667,31.62219333,5003.66666666667,319.164866666667,3.25288733333333,4.32648933333333,319.2310667,TRUE
2024-03-06-1304_logdata_lvl3,group3,"13:30:39 lvl3_trt, 13:30:40 lvl3_trt",1,Heated,1,1709757137,0,2024-03-06,13:32:17,0.00119991,1.19991492,0.61046233,329.3888634,258.8515059,0.02198209,33.10423866,7.94753329,0.39113513,4.69063743,0.77071932,NA,0.61046233,12.59356574,1.49697874,0.57378133,699.9755333,87.9761,32.53452,31.48110667,5007.16666666667,329.388866666667,3.22736266666667,4.44087733333333,327.6102,TRUE
2024-03-06-1304_logdata_lvl3,group2,"13:19:37 lvl3_ref, 13:19:38 lvl3_ref",1,Control,6,1709756813,339,2024-03-06,13:26:53,0.00176683,1.76682568,2.42751633,318.625787,179.9913197,0.03339859,32.80404283,8.82589477,0.43271685,4.56402981,0.77071932,NA,2.42751633,36.8256493,1.46229734,0.57719829,700.0308667,87.99001333,32.46717333,31.74423333,5001.16666666667,318.6258,3.14278066666667,4.91221333333333,322.3465333,TRUE
2024-03-06-1304_logdata_lvl3,group2,"13:19:37 lvl3_ref, 13:19:38 lvl3_ref",1,Control,5,1709756745,271,2024-03-06,13:25:45,0.0019191,1.91910448,2.62005154,323.1406524,186.3783595,0.03673291,32.66611708,9.11865512,0.44517626,4.5129219,0.77071932,NA,2.62005154,36.71914825,1.4206947,0.58135123,700.0345333,87.99290667,32.39192667,31.59474667,5002.5,323.140666666667,3.12583266666667,5.05348733333333,325.2642,TRUE
2024-03-06-1304_logdata_lvl3,group1,"13:11:09 lvl3_ctrl, 13:11:10 lvl3_ctrl",1,Unheated,6,1709756246,293,2024-03-06,13:17:26,0.00144862,1.44861652,1.70386031,322.3359908,201.0340287,0.02767999,32.46448995,8.22379045,0.39261016,4.50945775,0.77071932,NA,1.70386031,32.26382106,1.36981905,0.58651179,699.9928667,87.9673,31.99628,30.95561333,4998.5,322.336,3.00686066666667,4.45806866666667,324.8972,TRUE
2024-03-06-1304_logdata_lvl3,group1,"13:11:09 lvl3_ctrl, 13:11:10 lvl3_ctrl",1,Unheated,5,1709756198,245,2024-03-06,13:16:38,0.00151514,1.51513896,1.8307436,320.88999,197.8821289,0.0291526,32.37827006,8.35404102,0.39751107,4.4807659,0.77071932,NA,1.8307436,32.07718507,1.35018515,0.58852793,700.014,87.96679333,31.93784,30.90470667,5007.83333333333,320.89,2.99627533333333,4.51375066666667,323.0042667,TRUE
2024-03-06-1304_logdata_lvl3,group1,"13:11:09 lvl3_ctrl, 13:11:10 lvl3_ctrl",1,Unheated,4,1709756142,189,2024-03-06,13:15:42,0.00160717,1.60717017,1.91692214,324.2083229,203.1102794,0.03118607,32.27905481,8.53412067,0.40467725,4.44634732,0.77071932,NA,1.91692214,31.42487937,1.32590956,0.59103996,699.9876667,87.96692,31.87675333,30.84161333,5013.5,324.208333333333,2.981462,4.595108,326.052,TRUE
2024-03-06-1304_logdata_lvl3,group2,"13:19:37 lvl3_ref, 13:19:38 lvl3_ref",1,Control,4,1709756661,187,2024-03-06,13:24:21,0.00218165,2.18164552,2.81106513,317.0427972,189.1463795,0.04255865,32.47284266,9.62120801,0.46745086,4.4369272,0.77071932,NA,2.81106513,35.86772217,1.3554207,0.58798895,699.9885,87.9918625,32.3064875,31.38699375,4988.75,317.0428125,3.10621375,5.306403125,320.4780625,TRUE
2024-03-06-1151_logdata_lvl2,group4,"12:34:37 lvl2_trt, 12:34:37 lvl2_trt, 12:34:39 lvl2_trt",2,Heated,6,1709754109,334,2024-03-06,12:41:49,8.7789e-4,0.87789327,1.21526861,333.9986809,198.4911313,0.01718844,31.8137503,7.18066883,0.32599457,4.39898089,0.77071932,NA,1.21526861,33.21791806,1.44359607,0.57905776,699.9883125,88.08976875,31.11054375,30.66864375,5001.71875,333.9986875,2.81680375,3.696513125,335.572375,FALSE
2024-03-06-1304_logdata_lvl3,group1,"13:11:09 lvl3_ctrl, 13:11:10 lvl3_ctrl",1,Unheated,3,1709756060,107,2024-03-06,13:14:20,0.00177717,1.77716871,1.92024198,322.2961145,211.8220458,0.0350126,32.10526757,8.87134864,0.41818959,4.38541845,0.77071932,NA,1.92024198,30.24950901,1.27427213,0.59645536,700.032125,87.96618125,31.77248125,30.7686,5005.15625,322.296125,2.96147625,4.74858375,325.119625,TRUE
2024-03-06-1304_logdata_lvl3,group2,"13:19:37 lvl3_ref, 13:19:38 lvl3_ref",1,Control,3,1709756611,137,2024-03-06,13:23:31,0.0023471,2.34710437,2.86620695,318.7265181,197.4998701,0.04639898,32.32781154,9.92879671,0.48031051,4.38408993,0.77071932,NA,2.86620695,34.57444399,1.30075366,0.59366581,699.989,87.99096667,32.22982,31.21214667,5006.66666666667,318.726533333333,3.094858,5.45244066666667,322.2754,TRUE
2024-03-06-1151_logdata_lvl2,group4,"12:34:37 lvl2_trt, 12:34:37 lvl2_trt, 12:34:39 lvl2_trt",2,Heated,5,1709754048,273,2024-03-06,12:40:48,9.1483e-4,0.91482893,1.08933169,333.5931942,213.9329041,0.0180014,31.7487233,7.26827623,0.32904587,4.37854316,0.77071932,NA,1.08933169,32.79517243,1.42752778,0.58066503,700.0332,88.09074,31.06122667,30.62823333,5009.83333333333,333.5932,2.814134,3.73107466666667,334.7643333,FALSE
2024-03-06-1151_logdata_lvl2,group4,"12:34:37 lvl2_trt, 12:34:37 lvl2_trt, 12:34:39 lvl2_trt",2,Heated,4,1709753994,219,2024-03-06,12:39:54,9.5051e-4,0.95051035,1.31418394,334.2238054,200.2714673,0.01882666,31.65932826,7.36853953,0.3321624,4.3516158,0.77071932,NA,1.31418394,32.69192056,1.40567279,0.5828655,699.994,88.09174375,30.9862625,30.52246875,5006.25,334.2238125,2.813315,3.766369375,335.8075625,FALSE
2024-03-06-1304_logdata_lvl3,group1,"13:11:09 lvl3_ctrl, 13:11:10 lvl3_ctrl",1,Unheated,2,1709756003,50,2024-03-06,13:13:23,0.00188198,1.88198276,1.77611272,322.3508028,223.4712919,0.03742546,31.99818922,9.06914879,0.42596106,4.34863279,0.77071932,NA,1.77611272,28.87913145,1.21285189,0.60302736,700.028875,87.9688375,31.70831875,30.706475,4997.96875,322.3508125,2.9495325,4.83669,324.96875,TRUE
2024-03-06-1304_logdata_lvl3,group2,"13:19:37 lvl3_ref, 13:19:38 lvl3_ref",1,Control,2,1709756552,78,2024-03-06,13:22:32,0.00251033,2.51032661,2.93529225,318.8970463,202.9206207,0.05020171,32.21065958,10.22418288,0.49320392,4.33911114,0.77071932,NA,2.93529225,32.51602441,1.20437068,0.60394626,699.9938125,87.98571875,32.17980625,31.0483625,5007.65625,318.8970625,3.080365,5.599136875,322.001375,TRUE
2024-03-06-1304_logdata_lvl3,group1,"13:11:09 lvl3_ctrl, 13:11:10 lvl3_ctrl",1,Unheated,1,1709755953,0,2024-03-06,13:12:33,0.00194559,1.94558798,1.88081545,323.4302563,223.4012035,0.03899956,31.89611817,9.19606886,0.43007147,4.31700711,0.77071932,NA,1.88081545,25.91053543,1.12537651,0.61264128,699.982,87.97222667,31.63263333,30.66084667,5002.33333333333,323.430266666667,2.939898,4.88316733333333,326.0546667,TRUE
2024-03-06-1151_logdata_lvl2,group4,"12:34:37 lvl2_trt, 12:34:37 lvl2_trt, 12:34:39 lvl2_trt",2,Heated,3,1709753887,112,2024-03-06,12:38:07,0.00101069,1.01069482,1.27391724,334.5658682,211.4811358,0.02025716,31.49433246,7.53184037,0.33680306,4.30330295,0.77071932,NA,1.27391724,32.34606662,1.34525182,0.5890367,700.0011875,88.09113125,30.84524375,30.36705,4996.40625,334.565875,2.808766875,3.819016875,336.2658125,FALSE
2024-03-06-1304_logdata_lvl3,group2,"13:19:37 lvl3_ref, 13:19:38 lvl3_ref",1,Control,1,1709756474,0,2024-03-06,13:21:14,0.00266546,2.66546324,2.52510854,318.0101195,220.61469,0.05405227,32.05135431,10.50751667,0.504143,4.28483745,0.77071932,NA,2.52510854,24.41951739,0.97451836,0.62996178,699.9929333,87.98189333,32.08434667,30.86851333,5001,318.010133333333,3.06084266666667,5.72357333333333,321.6313333,TRUE
2024-03-06-1151_logdata_lvl2,group4,"12:34:37 lvl2_trt, 12:34:37 lvl2_trt, 12:34:39 lvl2_trt",2,Heated,2,1709753835,60,2024-03-06,12:37:15,0.0010231,1.02310287,1.19681334,335.2411185,219.7137163,0.02062105,31.409409,7.58086951,0.33747221,4.28029423,0.77071932,NA,1.19681334,30.66595553,1.30515784,0.59320441,699.9845625,88.09215,30.76636875,30.28863125,5010.3125,335.241125,2.804683125,3.826560625,336.9605,FALSE
2024-03-06-1151_logdata_lvl2,group4,"12:34:37 lvl2_trt, 12:34:37 lvl2_trt, 12:34:39 lvl2_trt",2,Heated,1,1709753775,0,2024-03-06,12:36:15,0.0010246,1.02460206,1.20606264,334.4460603,219.031762,0.02076649,31.32030331,7.60922429,0.33700248,4.25742499,0.77071932,NA,1.20606264,28.51060058,1.21554128,0.60273657,700.0028667,88.09274667,30.67664667,30.17245333,4993.83333333333,334.446066666667,2.80189733333333,3.8212,335.9458667,FALSE
2024-03-06-1151_logdata_lvl2,group6,"12:55:17 lvl2_ref2, 12:55:17 lvl2_ref2",2,Control,6,1709755279,299,2024-03-06,13:01:19,0.00221603,2.21602933,2.09207633,330.1527386,233.1676512,0.04535937,31.68371744,9.69244449,0.45069453,4.23956944,0.77071932,NA,2.09207633,32.12488689,1.24523908,0.59954397,700.0029375,88.02645,31.53166875,30.4312,5004.84375,330.15275,2.8891025,5.114180625,332.9706875,FALSE
2024-03-06-1151_logdata_lvl2,group6,"12:55:17 lvl2_ref2, 12:55:17 lvl2_ref2",2,Control,5,1709755226,246,2024-03-06,13:00:26,0.00235738,2.35737898,2.16446083,331.206255,236.928351,0.04873066,31.5918319,9.97866855,0.4631157,4.20275405,0.77071932,NA,2.16446083,31.62911588,1.18723864,0.60581098,700.0062667,88.02781333,31.49794,30.3768,5002.16666666667,331.206266666667,2.88625066666667,5.255044,333.7424,FALSE
2024-03-06-1151_logdata_lvl2,group6,"12:55:17 lvl2_ref2, 12:55:17 lvl2_ref2",2,Control,4,1709755170,190,2024-03-06,12:59:30,0.0025332,2.53319742,2.15069289,329.5244256,241.5734158,0.05303321,31.47240655,10.3381836,0.4785215,4.15580779,0.77071932,NA,2.15069289,30.78805281,1.10777569,0.61461285,699.98175,88.02855625,31.45094375,30.2786875,4997.34375,329.5244375,2.8847725,5.429813125,332.616125,FALSE
2024-03-06-1151_logdata_lvl2,group6,"12:55:17 lvl2_ref2, 12:55:17 lvl2_ref2",2,Control,3,1709755110,130,2024-03-06,12:58:30,0.00273884,2.73883868,2.45171943,329.647112,239.2738059,0.05809635,31.35968917,10.74110452,0.49637981,4.10835109,0.77071932,NA,2.45171943,29.99547531,0.99810107,0.62718988,700.008375,88.0299875,31.42290625,30.217675,4999.6875,329.647125,2.88156875,5.6323549999999996,332.9264375,FALSE
2024-03-06-1151_logdata_lvl2,group6,"12:55:17 lvl2_ref2, 12:55:17 lvl2_ref2",2,Control,2,1709755045,65,2024-03-06,12:57:25,0.00295525,2.95524927,2.07293046,328.4704263,253.3981047,0.06357517,31.23649941,11.15522605,0.51451654,4.05805443,0.77071932,NA,2.07293046,28.7295562,0.85451474,0.64445526,699.9813125,88.03078125,31.3887125,30.15259375,5011.875,328.4704375,2.8785525,5.838101875,331.316375,FALSE
2024-03-06-1151_logdata_lvl2,group6,"12:55:17 lvl2_ref2, 12:55:17 lvl2_ref2",2,Control,1,1709754980,0,2024-03-06,12:56:20,0.00310777,3.10776586,2.19316633,332.1356547,257.2122737,0.06760296,31.13242881,11.44989498,0.5268759,4.01867901,0.77071932,NA,2.19316633,26.44613045,0.69882829,0.66428275,699.9850667,88.0314,31.34764667,30.05394667,5001.33333333333,332.135666666667,2.87578266666667,5.97830933333333,336.3473333,FALSE
2024-03-06-1151_logdata_lvl2,group2,"12:14:02 lvl2_ctrl, 12:14:04 lvl2_ctrl",2,Unheated,6,1709752903,364,2024-03-06,12:21:43,0.00174979,1.74978533,1.96858215,336.0388646,235.56781230000001,0.03973536,29.86157303,9.59690011,0.3976565,3.82903501,0.77071932,NA,1.96858215,34.17948201,1.34549967,0.58901112,700.0193125,88.08888125,29.516675,28.42553125,4998.28125,336.038875,2.75316625,4.509145,338.6624375,FALSE
2024-03-06-1151_logdata_lvl2,group2,"12:14:02 lvl2_ctrl, 12:14:04 lvl2_ctrl",2,Unheated,5,1709752816,277,2024-03-06,12:20:16,0.0019177,1.9176994,2.2110217,336.0263634,235.4917874,0.04443585,29.62779193,10.01762503,0.4111748,3.75903356,0.77071932,NA,2.2110217,34.37186242,1.28143537,0.59569821,699.9981875,88.0908625,29.3523875,28.20030625,5005.3125,336.026375,2.74079875,4.6623325,338.7184375,FALSE
2024-03-06-1151_logdata_lvl2,group2,"12:14:02 lvl2_ctrl, 12:14:04 lvl2_ctrl",2,Unheated,4,1709752738,199,2024-03-06,12:18:58,0.00204934,2.04933551,2.19954739,336.3666553,242.6376901,0.04829594,29.42934301,10.35920088,0.4216696,3.70110956,0.77071932,NA,2.19954739,34.33696481,1.20095739,0.60431686,700.0082,88.08847333,29.20821333,28.01345333,5006.5,336.366666666667,2.72845933333333,4.781462,339.2386,FALSE
2024-03-06-1151_logdata_lvl2,group2,"12:14:02 lvl2_ctrl, 12:14:04 lvl2_ctrl",2,Unheated,3,1709752673,134,2024-03-06,12:17:53,0.00212784,2.12784255,2.14162317,336.5734552,248.3542277,0.05081527,29.26116586,10.57589241,0.4271252,3.65582852,0.77071932,NA,2.14162317,33.27168915,1.11750934,0.61352096,699.9818667,88.08582,29.07246667,27.85245333,5008.33333333333,336.573466666667,2.71809866666667,4.843468,339.4973333,FALSE
2024-03-06-1151_logdata_lvl2,group2,"12:14:02 lvl2_ctrl, 12:14:04 lvl2_ctrl",2,Unheated,2,1709752610,71,2024-03-06,12:16:50,0.00215736,2.1573649,2.14087375,336.7871135,250.3371404,0.05206558,29.11195429,10.68782173,0.42823263,3.61966805,0.77071932,NA,2.14087375,31.99467743,1.01411423,0.62532156,699.97325,88.08481875,28.935275,27.69130625,5000.625,336.787125,2.707116875,4.856080625,339.5419375,FALSE
2024-03-06-1151_logdata_lvl2,group2,"12:14:02 lvl2_ctrl, 12:14:04 lvl2_ctrl",2,Unheated,1,1709752539,0,2024-03-06,12:15:39,0.00214298,2.14298304,2.12499868,337.5863009,251.9317502,0.05221936,28.95387526,10.71157494,0.42512353,3.58592749,0.77071932,NA,2.12499868,28.99682863,0.87751213,0.64162631,699.98425,88.08375625,28.7711625,27.52571875,4997.96875,337.5863125,2.692633125,4.820883125,340.3574375,FALSE
2024-03-13-1241_logdata_lvl3,group2,13:05:24 lvl3_ref,1,Control,6,1710360797,397,2024-03-13,13:13:17,7.7295e-4,0.77295079,1.37328984,312.7899257,206.9055641,0.02394054,35.64837921,55.83504768,3.13704241,2.71732633,0.7857929,NA,1.37328984,30.72337892,1.30343601,0.61428211,699.9652,87.92773333,34.90399333,34.73896667,4996.16666666667,312.789933333333,34.8203866666667,35.6369933333333,313.24,TRUE
2024-03-13-1241_logdata_lvl3,group2,13:05:24 lvl3_ref,1,Control,5,1710360736,336,2024-03-13,13:12:16,6.9401e-4,0.69401458,1.18978682,310.1103685,209.6812524,0.02195856,35.58615115,56.83564917,3.17645942,2.65785961,0.7857929,NA,1.18978682,30.25621443,1.28505325,0.61617887,699.98675,87.92028125,34.80883125,34.65876875,4991.875,310.110375,35.461,36.08778125,311.722375,TRUE
2024-03-13-1241_logdata_lvl3,group2,13:05:24 lvl3_ref,1,Control,4,1710360659,259,2024-03-13,13:10:59,7.2256e-4,0.7225642,1.33532943,311.3661925,205.8892431,0.02323575,35.46082901,57.20353209,3.176945,2.61717659,0.7857929,NA,1.33532943,30.1337549,1.25085658,0.61973866,700.0004,87.9337,34.69528667,34.55147333,4993.16666666667,311.3662,35.2777866666667,36.0878133333333,312.1436,TRUE
2024-03-13-1241_logdata_lvl3,group2,13:05:24 lvl3_ref,1,Control,3,1710360551,151,2024-03-13,13:09:11,7.0659e-4,0.7065894,0.41164678,309.6398644,266.6151816,0.023021550000000002,35.31269313,57.43938528,3.16294901,2.5839681,0.7857929,NA,0.41164678,29.69536523,1.18070277,0.6271718,699.9973333,87.93703333,34.54168,34.40095333,5007.66666666667,309.639866666667,35.5468133333333,35.9274933333333,311.5234667,TRUE
2024-03-13-1241_logdata_lvl3,group2,13:05:24 lvl3_ref,1,Control,2,1710360491,91,2024-03-13,13:08:11,8.7501e-4,0.87501496,1.36079979,314.2287925,225.7328388,0.02910134,35.11418951,57.55840954,3.14668764,2.53749913,0.7857929,NA,1.36079979,28.89327245,1.12074183,0.63366774,700.0335333,87.94002667,34.41171333,34.3063,5001.83333333333,314.2288,34.7801066666667,35.74156,316.7976667,TRUE
2024-03-13-1241_logdata_lvl3,group2,13:05:24 lvl3_ref,1,Control,1,1710360400,0,2024-03-13,13:06:40,8.6685e-4,0.86684624,1.31738498,312.6539261,226.9985588,0.02920579,34.95675088,57.74986051,3.12904892,2.5058087000000002,0.7857929,NA,1.31738498,24.85330631,0.9649129,0.65119635,700.0054,87.93702,34.25102,34.13395333,5004.5,312.653933333333,34.75584,35.5424133333333,313.3712,TRUE
2024-03-13-1130_logdata_lvl2,group5,"12:30:33 lvl2_good_trt, 12:30:34 lvl2_good_trt",2,Heated,6,1710358807,328,2024-03-13,12:40:07,6.2645e-4,0.62644628,1.65521232,327.3199909,199.8208731,0.02298524,32.61414513,55.6557192,2.62881836,2.31478424,0.7857929,NA,1.65521232,41.44231069,1.29999621,0.61463614,700.00625,88.00785625,31.80770625,31.2703125,5003.28125,327.32,29.232875,29.8363625,329.0030625,FALSE
2024-03-13-1130_logdata_lvl2,group5,"12:30:33 lvl2_good_trt, 12:30:34 lvl2_good_trt",2,Heated,5,1710358750,271,2024-03-13,12:39:10,6.3878e-4,0.63878202,1.98201178,328.2161766,182.2266689,0.02365905,32.53743939,55.87359597,2.62850652,2.29376939,0.7857929,NA,1.98201178,40.57308337,1.27517493,0.61720297,700.03475,88.0030125,31.7367,31.16246875,5012.03125,328.2161875,29.206625,29.83449375,330.3738125,FALSE
2024-03-13-1241_logdata_lvl3,group1,"12:55:52 lvl3_ctrl, 12:55:53 lvl3_ctrl",1,Unheated,6,1710360203,376,2024-03-13,13:03:23,0.00123411,1.23410846,1.91402998,310.199927,230.5365071,0.0457012,34.49780866,60.08924262,3.20027888,2.29289858,0.7857929,NA,1.91402998,43.58524268,1.75405005,0.57118251,699.98675,87.949975,33.94243125,33.3968,4998.75,310.1999375,35.28015,36.3461625,313.0085,TRUE
2024-03-13-1241_logdata_lvl3,group1,"12:55:52 lvl3_ctrl, 12:55:53 lvl3_ctrl",1,Unheated,5,1710360127,300,2024-03-13,13:02:07,0.0012286,1.22860309,2.485957,315.1866114,216.0135083,0.0459353,34.36155211,60.17265969,3.17991501,2.27179946,0.7857929,NA,2.485957,42.89403801,1.75014433,0.57153008,699.9818125,87.93960625,33.80325,33.25704375,4989.6875,315.186625,34.8296375,36.1191125,315.3239375,TRUE
2024-03-13-1130_logdata_lvl2,group5,"12:30:33 lvl2_good_trt, 12:30:34 lvl2_good_trt",2,Heated,4,1710358686,207,2024-03-13,12:38:06,6.7899e-4,0.67899218,1.83740882,328.1091235,200.6131029,0.02548539,32.42449197,56.1265398,2.62578704,2.26523157,0.7857929,NA,1.83740882,39.95421974,1.22906617,0.62202853,699.9470667,88.00337333,31.63883333,31.04835333,4994.16666666667,328.109133333333,29.1338866666667,29.8034933333333,330.4187333,FALSE
2024-03-13-1241_logdata_lvl3,group1,"12:55:52 lvl3_ctrl, 12:55:53 lvl3_ctrl",1,Unheated,4,1710360067,240,2024-03-13,13:01:07,0.00124014,1.24014262,2.4054683,314.3801118,220.1421546,0.0470586,34.20473735,60.38794425,3.16440275,2.23992987,0.7857929,NA,2.4054683,42.47536327,1.74373488,0.57210137,699.992125,87.9382,33.65185625,33.1425125,5002.8125,314.380125,34.62960625,35.94353125,316.981375,TRUE
2024-03-13-1130_logdata_lvl2,group5,"12:30:33 lvl2_good_trt, 12:30:34 lvl2_good_trt",2,Heated,3,1710358616,137,2024-03-13,12:36:56,6.9848e-4,0.69848268,1.92220545,327.7149228,200.2617576,0.0266358,32.32904238,56.58381799,2.63407634,2.23066219,0.7857929,NA,1.92220545,38.25862672,1.15371987,0.63007847,700.0437333,88.00394,31.55142,30.93428,4996.83333333333,327.714933333333,29.1967933333333,29.8973666666667,329.9377333,FALSE
2024-03-13-1130_logdata_lvl2,group5,"12:30:33 lvl2_good_trt, 12:30:34 lvl2_good_trt",2,Heated,2,1710358540,61,2024-03-13,12:35:40,7.3117e-4,0.73116834,1.91874247,327.3738648,206.5472572,0.02820635,32.23725353,56.81820466,2.63324646,2.2063359,0.7857929,NA,1.91874247,34.8035988,1.00043027,0.64711634,700.014125,87.99951875,31.4731,30.78708125,4997.1875,327.373875,29.14185,29.88945,329.6020625,FALSE
2024-03-13-1130_logdata_lvl2,group5,"12:30:33 lvl2_good_trt, 12:30:34 lvl2_good_trt",2,Heated,1,1710358479,0,2024-03-13,12:34:39,7.3149e-4,0.73148978,1.92336412,327.0811771,207.7663135,0.02863502,32.13977342,57.23706972,2.63809712,2.17489335,0.7857929,NA,1.92336412,26.91800357,0.76149803,0.67559156,699.99425,88.0025,31.37625625,30.61485625,5003.90625,327.0811875,29.2261125,29.94350625,329.13975,FALSE
2024-03-13-1241_logdata_lvl3,group1,"12:55:52 lvl3_ctrl, 12:55:53 lvl3_ctrl",1,Unheated,3,1710359980,153,2024-03-13,12:59:40,0.00124875,1.24875267,2.19227339,314.5349214,230.4836685,0.04884552,34.01945273,61.19038367,3.1740436,2.17476677,0.7857929,NA,2.19227339,42.24683908,1.73130817,0.57321226,699.9811333,87.93888,33.47032,32.95994667,5008,314.534933333333,34.76598,36.0527533333333,317.9659333,TRUE
2024-03-13-1241_logdata_lvl3,group1,"12:55:52 lvl3_ctrl, 12:55:53 lvl3_ctrl",1,Unheated,2,1710359906,79,2024-03-13,12:58:26,0.0011938300000000001,1.19383233,1.37327118,313.54043,255.6991199,0.04800112,33.86384589,62.05782326,3.18691177,2.11565347,0.7857929,NA,1.37327118,42.29137709,1.71552448,0.57462948,700.0283125,87.9408625,33.29130625,32.76860625,4997.1875,313.5404375,34.947775,36.19809375,316.2679375,TRUE
2024-03-13-1241_logdata_lvl3,group1,"12:55:52 lvl3_ctrl, 12:55:53 lvl3_ctrl",1,Unheated,1,1710359827,0,2024-03-13,12:57:07,0.00131745,1.31745452,1.98609596,314.6021141,244.3553439,0.05441157,33.61091746,62.29935921,3.16323958,2.06489911,0.7857929,NA,1.98609596,42.98918146,1.67992671,0.57785168,700.0625625,87.93825625,33.0892,32.4981125,4999.6875,314.602125,34.54944375,35.93028125,316.7011875,TRUE
2024-03-13-1130_logdata_lvl2,group4,"12:21:41 lvl2_good_cont, 12:21:43 lvl2_good_cont",2,Unheated,6,1710358145,311,2024-03-13,12:29:05,0.00153431,1.53430978,2.62452178,324.5925193,253.213667,0.07006647,31.33421843,60.36182464,2.7078155,1.8902499,0.7857929,NA,2.62452178,42.1140069,1.37234302,0.60727495,700.0094,88.00960667,30.90099333,30.57567333,5001.33333333333,324.592533333333,29.2727533333333,30.73238,327.9558,FALSE
2024-03-13-1130_logdata_lvl2,group4,"12:21:41 lvl2_good_cont, 12:21:43 lvl2_good_cont",2,Unheated,5,1710358087,253,2024-03-13,12:28:07,0.00156381,1.56381009,2.58010731,325.1904528,256.6403478,0.07222117,31.19331913,60.41286855,2.69020879,1.87113593,0.7857929,NA,2.58010731,41.83414659,1.33129288,0.61142996,700.0159333,88.01636,30.77191333,30.41754,4995,325.190466666667,29.0196266666667,30.5301933333333,328.1698667,FALSE
2024-03-13-1130_logdata_lvl2,group4,"12:21:41 lvl2_good_cont, 12:21:43 lvl2_good_cont",2,Unheated,4,1710358039,205,2024-03-13,12:27:19,0.00160685,1.60685202,2.85504543,324.9575846,253.7641891,0.07614719,31.06632418,61.07092302,2.70260857,1.82585829,0.7857929,NA,2.85504543,41.58497001,1.28001779,0.61670048,700.0042667,88.01372,30.66278667,30.2157,4998.5,324.9576,29.1023666666667,30.6718333333333,328.4030667,FALSE
